time/s	Ewe/V	<I>/mA	cycle number	
4.300327494052501E+003	2.3270121E+000	-2.642732777136799E-004	1.000000000000000E+000
4.313659893891076E+003	2.3260114E+000	-2.653713738857498E-004	1.000000000000000E+000
4.326992293729658E+003	2.3250372E+000	-2.663551146415477E-004	1.000000000000000E+000
4.340324693568247E+003	2.3240278E+000	-2.675130079306977E-004	1.000000000000000E+000
4.353657093406830E+003	2.3230267E+000	-2.684533862889259E-004	1.000000000000000E+000
4.366989293245410E+003	2.3220160E+000	-2.695427088432647E-004	1.000000000000000E+000
4.380321693083992E+003	2.3210304E+000	-2.708029878970165E-004	1.000000000000000E+000
4.393653492922589E+003	2.3200302E+000	-2.716734210042593E-004	1.000000000000000E+000
4.406985292761172E+003	2.3190317E+000	-2.726503864760294E-004	1.000000000000000E+000
4.420317692599754E+003	2.3180280E+000	-2.736940282957612E-004	1.000000000000000E+000
4.433650092438358E+003	2.3170464E+000	-2.747113459085313E-004	1.000000000000000E+000
4.446982292276924E+003	2.3160131E+000	-2.759521342622700E-004	1.000000000000000E+000
4.460314692115498E+003	2.3150117E+000	-2.769134902895771E-004	1.000000000000000E+000
4.473647091954081E+003	2.3140256E+000	-2.781471458109027E-004	1.000000000000000E+000
4.486979491792670E+003	2.3130159E+000	-2.792859500336973E-004	1.000000000000000E+000
4.500311891631252E+003	2.3120413E+000	-2.802221791351274E-004	1.000000000000000E+000
4.513644291469827E+003	2.3110166E+000	-2.814931508941546E-004	1.000000000000000E+000
4.526976591308412E+003	2.3100162E+000	-2.823302673817050E-004	1.000000000000000E+000
4.540308891146997E+003	2.3090408E+000	-2.835821351252687E-004	1.000000000000000E+000
4.553641290985586E+003	2.3080323E+000	-2.846448606148925E-004	1.000000000000000E+000
4.566973690824161E+003	2.3070281E+000	-2.856502187150692E-004	1.000000000000000E+000
4.580306090662743E+003	2.3060279E+000	-2.869932414359608E-004	1.000000000000000E+000
4.593637890501341E+003	2.3050385E+000	-2.880990719935769E-004	1.000000000000000E+000
4.606969490339921E+003	2.3040347E+000	-2.890882074326434E-004	1.000000000000000E+000
4.620301890178511E+003	2.3030546E+000	-2.902391966169205E-004	1.000000000000000E+000
4.633634290017093E+003	2.3020394E+000	-2.913288154062822E-004	1.000000000000000E+000
4.646966689855668E+003	2.3010437E+000	-2.924034754527302E-004	1.000000000000000E+000
4.660299089694250E+003	2.3000529E+000	-2.936204741608500E-004	1.000000000000000E+000
4.673631489532840E+003	2.2990716E+000	-2.947531171693072E-004	1.000000000000000E+000
4.686963789371417E+003	2.2980595E+000	-2.960845674412653E-004	1.000000000000000E+000
4.700296089210024E+003	2.2970428E+000	-2.971435335137271E-004	1.000000000000000E+000
4.713628489048584E+003	2.2960403E+000	-2.984132934050277E-004	1.000000000000000E+000
4.726960888887166E+003	2.2950473E+000	-2.995852459934546E-004	1.000000000000000E+000
4.740293288725748E+003	2.2940419E+000	-3.009057855407886E-004	1.000000000000000E+000
4.753625688564352E+003	2.2930267E+000	-3.020635378109568E-004	1.000000000000000E+000
4.766957988402915E+003	2.2920184E+000	-3.031661670045973E-004	1.000000000000000E+000
4.780290288241493E+003	2.2910342E+000	-3.044758411201720E-004	1.000000000000000E+000
4.793622088080083E+003	2.2900538E+000	-3.056300604237637E-004	1.000000000000000E+000
4.806953887918673E+003	2.2890437E+000	-3.067245051366022E-004	1.000000000000000E+000
4.820286287757262E+003	2.2880304E+000	-3.080295333223676E-004	1.000000000000000E+000
4.833618687595837E+003	2.2870336E+000	-3.093552328391918E-004	1.000000000000000E+000
4.846950987434437E+003	2.2860525E+000	-3.104532631280996E-004	1.000000000000000E+000
4.860283287273007E+003	2.2850592E+000	-3.117654954410882E-004	1.000000000000000E+000
4.873615687111589E+003	2.2840626E+000	-3.121906125391548E-004	1.000000000000000E+000
4.886948086950171E+003	2.2830677E+000	-3.139821889642297E-004	1.000000000000000E+000
4.900280486788775E+003	2.2820814E+000	-3.150019575273752E-004	1.000000000000000E+000
4.913612886627328E+003	2.2810974E+000	-3.165436787301648E-004	1.000000000000000E+000
4.926945186465920E+003	2.2800846E+000	-3.178082601387544E-004	1.000000000000000E+000
4.940277486304505E+003	2.2790523E+000	-3.193217888805735E-004	1.000000000000000E+000
4.953609886143080E+003	2.2780681E+000	-3.205714668963926E-004	1.000000000000000E+000
4.966942285981662E+003	2.2770486E+000	-3.219190996309013E-004	1.000000000000000E+000
4.980274685820244E+003	2.2760634E+000	-3.233374703733780E-004	1.000000000000000E+000
4.993606485658835E+003	2.2750590E+000	-3.247538615027698E-004	1.000000000000000E+000
5.006938185497449E+003	2.2740488E+000	-3.262021931027600E-004	1.000000000000000E+000
5.020270485336012E+003	2.2730515E+000	-3.277898832497045E-004	1.000000000000000E+000
5.033602885174594E+003	2.2720504E+000	-3.293503946470953E-004	1.000000000000000E+000
5.046935285013169E+003	2.2710404E+000	-3.306288973989706E-004	1.000000000000000E+000
5.060267684851751E+003	2.2700450E+000	-3.321430308328797E-004	1.000000000000000E+000
5.073600084690341E+003	2.2690520E+000	-3.337623214490262E-004	1.000000000000000E+000
5.086932384528933E+003	2.2680633E+000	-3.351465680719945E-004	1.000000000000000E+000
5.100264684367503E+003	2.2670817E+000	-3.366308335553134E-004	1.000000000000000E+000
5.113597084206085E+003	2.2660828E+000	-3.383319176349132E-004	1.000000000000000E+000
5.126929484044667E+003	2.2650759E+000	-3.400258659366656E-004	1.000000000000000E+000
5.140261883883257E+003	2.2640836E+000	-3.415197320913357E-004	1.000000000000000E+000
5.153594283721832E+003	2.2630486E+000	-3.432144086076300E-004	1.000000000000000E+000
5.166926583560431E+003	2.2620740E+000	-3.445451322616417E-004	1.000000000000000E+000
5.180258883398994E+003	2.2610936E+000	-3.459921478737860E-004	1.000000000000000E+000
5.193590683237591E+003	2.2600687E+000	-3.475824169621594E-004	1.000000000000000E+000
5.206922483076174E+003	2.2590647E+000	-3.489854843974594E-004	1.000000000000000E+000
5.220254882914764E+003	2.2580721E+000	-3.507092590577330E-004	1.000000000000000E+000
5.233587282753346E+003	2.2570662E+000	-3.520894581075240E-004	1.000000000000000E+000
5.246919582591945E+003	2.2560551E+000	-3.535841561152803E-004	1.000000000000000E+000
5.260251882430508E+003	2.2550526E+000	-3.550710840654822E-004	1.000000000000000E+000
5.273584282269090E+003	2.2540455E+000	-3.565317145350529E-004	1.000000000000000E+000
5.286916682107680E+003	2.2530322E+000	-3.581473537694717E-004	1.000000000000000E+000
5.300249081946255E+003	2.2520354E+000	-3.595771659480555E-004	1.000000000000000E+000
5.313581481784837E+003	2.2510266E+000	-3.612472101958888E-004	1.000000000000000E+000
5.326913781623443E+003	2.2500205E+000	-3.626195737981876E-004	1.000000000000000E+000
5.340246081462006E+003	2.2490439E+000	-3.641460667807824E-004	1.000000000000000E+000
5.353578481300588E+003	2.2480631E+000	-3.654429836059949E-004	1.000000000000000E+000
5.366910881139163E+003	2.2470689E+000	-3.668939209431859E-004	1.000000000000000E+000
5.380243280977746E+003	2.2460735E+000	-3.684658765993210E-004	1.000000000000000E+000
5.393575080816343E+003	2.2450655E+000	-3.700157663734734E-004	1.000000000000000E+000
5.406906780654928E+003	2.2440410E+000	-3.715247857632650E-004	1.000000000000000E+000
5.420239080493513E+003	2.2430594E+000	-3.729940318199683E-004	1.000000000000000E+000
5.433571480332117E+003	2.2420654E+000	-3.746220956909914E-004	1.000000000000000E+000
5.446903880170677E+003	2.2410672E+000	-3.762034702103033E-004	1.000000000000000E+000
5.460236280009260E+003	2.2400656E+000	-3.775369303999567E-004	1.000000000000000E+000
5.473568679847842E+003	2.2390797E+000	-3.789292681545993E-004	1.000000000000000E+000
5.486901079686446E+003	2.2380743E+000	-3.804715848829084E-004	1.000000000000000E+000
5.500233279525011E+003	2.2370560E+000	-3.820847957290846E-004	1.000000000000000E+000
5.513565679363586E+003	2.2360735E+000	-3.834746752022656E-004	1.000000000000000E+000
5.526898079202176E+003	2.2350802E+000	-3.851099523617830E-004	1.000000000000000E+000
5.540230479040758E+003	2.2340922E+000	-3.867273525836237E-004	1.000000000000000E+000
5.553562878879340E+003	2.2330706E+000	-3.881599832075535E-004	1.000000000000000E+000
5.566895278717915E+003	2.2320936E+000	-3.895054828366631E-004	1.000000000000000E+000
5.580227478556502E+003	2.2310705E+000	-3.913071768084195E-004	1.000000000000000E+000
5.593559278395100E+003	2.2300670E+000	-3.928131769762968E-004	1.000000000000000E+000
5.606891078233682E+003	2.2290702E+000	-3.944699087165293E-004	1.000000000000000E+000
5.620223478072265E+003	2.2280648E+000	-3.960665591004574E-004	1.000000000000000E+000
5.633555877910869E+003	2.2270727E+000	-3.974737406941872E-004	1.000000000000000E+000
5.646888277749422E+003	2.2260804E+000	-3.987944136210880E-004	1.000000000000000E+000
5.660220477588009E+003	2.2250772E+000	-4.005909544756922E-004	1.000000000000000E+000
5.673552877426599E+003	2.2240674E+000	-4.020667439949086E-004	1.000000000000000E+000
5.686885277265174E+003	2.2230797E+000	-4.035578739184871E-004	1.000000000000000E+000
5.700217677103756E+003	2.2220938E+000	-4.051714964632067E-004	1.000000000000000E+000
5.713550076942338E+003	2.2210937E+000	-4.065377308373301E-004	1.000000000000000E+000
5.726882476780927E+003	2.2201145E+000	-4.083918096208878E-004	1.000000000000000E+000
5.740214776619505E+003	2.2190783E+000	-4.100809298545538E-004	1.000000000000000E+000
5.753547076458111E+003	2.2180824E+000	-4.114544283135482E-004	1.000000000000000E+000
5.766879476296672E+003	2.2170665E+000	-4.131399912555709E-004	1.000000000000000E+000
5.780211876135254E+003	2.2160590E+000	-4.147850882570455E-004	1.000000000000000E+000
5.793543675973837E+003	2.2150736E+000	-4.163900280127223E-004	1.000000000000000E+000
5.806875475812434E+003	2.2140701E+000	-4.177942855507289E-004	1.000000000000000E+000
5.820207675651021E+003	2.2130737E+000	-4.194708904949040E-004	1.000000000000000E+000
5.833540075489596E+003	2.2120821E+000	-4.212638191273734E-004	1.000000000000000E+000
5.846872475328179E+003	2.2110677E+000	-4.228406650641989E-004	1.000000000000000E+000
5.860204875166761E+003	2.2100677E+000	-4.242998992391948E-004	1.000000000000000E+000
5.873537275005350E+003	2.2090786E+000	-4.261739107692137E-004	1.000000000000000E+000
5.886869674843925E+003	2.2080905E+000	-4.275914316160152E-004	1.000000000000000E+000
5.900201974682524E+003	2.2070811E+000	-4.293130897928960E-004	1.000000000000000E+000
5.913534274521087E+003	2.2060852E+000	-4.309386466405827E-004	1.000000000000000E+000
5.926866674359677E+003	2.2050681E+000	-4.325802171117445E-004	1.000000000000000E+000
5.940199074198259E+003	2.2040534E+000	-4.344841285685311E-004	1.000000000000000E+000
5.953531474036834E+003	2.2030711E+000	-4.358854842616841E-004	1.000000000000000E+000
5.966863873875416E+003	2.2020738E+000	-4.373901748017289E-004	1.000000000000000E+000
5.980196173714001E+003	2.2010701E+000	-4.388944369616487E-004	1.000000000000000E+000
5.993527873552594E+003	2.2000816E+000	-4.408007939714232E-004	1.000000000000000E+000
6.006859673391184E+003	2.1990607E+000	-4.422630593505425E-004	1.000000000000000E+000
6.020192073229773E+003	2.1980684E+000	-4.438723050658160E-004	1.000000000000000E+000
6.033524473068348E+003	2.1970887E+000	-4.455769496433679E-004	1.000000000000000E+000
6.046856872906930E+003	2.1960952E+000	-4.474173891065806E-004	1.000000000000000E+000
6.060189172745537E+003	2.1950748E+000	-4.490649011195738E-004	1.000000000000000E+000
6.073521472584100E+003	2.1940742E+000	-4.506652889676738E-004	1.000000000000000E+000
6.086853872422682E+003	2.1930630E+000	-4.522763539501510E-004	1.000000000000000E+000
6.100186272261257E+003	2.1920688E+000	-4.539305980572157E-004	1.000000000000000E+000
6.113518672099839E+003	2.1910439E+000	-4.558018244884485E-004	1.000000000000000E+000
6.126851071938429E+003	2.1900284E+000	-4.573498041566555E-004	1.000000000000000E+000
6.140181871777051E+003	2.1890516E+000	-4.587985724187557E-004	1.000000000000000E+000
6.153514071615609E+003	2.1880972E+000	-4.603812568790555E-004	1.000000000000000E+000
6.166846471454206E+003	2.1870801E+000	-4.619833895772290E-004	1.000000000000000E+000
6.180178871292796E+003	2.1860909E+000	-4.637073576211938E-004	1.000000000000000E+000
6.193510671131364E+003	2.1850812E+000	-4.651960784395693E-004	1.000000000000000E+000
6.206842470969947E+003	2.1840918E+000	-4.669549924419623E-004	1.000000000000000E+000
6.220174870808551E+003	2.1830950E+000	-4.684968338622307E-004	1.000000000000000E+000
6.233507070647145E+003	2.1820738E+000	-4.704605673253062E-004	1.000000000000000E+000
6.246839470485720E+003	2.1810670E+000	-4.719415631935699E-004	1.000000000000000E+000
6.260171870324280E+003	2.1800668E+000	-4.734299430413651E-004	1.000000000000000E+000
6.273504270162870E+003	2.1790719E+000	-4.754880065478018E-004	1.000000000000000E+000
6.286836670001459E+003	2.1780639E+000	-4.773352229985621E-004	1.000000000000000E+000
6.300169069840049E+003	2.1770580E+000	-4.789447957611703E-004	1.000000000000000E+000
6.313501269678629E+003	2.1760671E+000	-4.804057706082523E-004	1.000000000000000E+000
6.326833669517189E+003	2.1750469E+000	-4.821231670526815E-004	1.000000000000000E+000
6.340166069355793E+003	2.1740346E+000	-4.837939288842501E-004	1.000000000000000E+000
6.353498469194361E+003	2.1730690E+000	-4.854036543851777E-004	1.000000000000000E+000
6.366830869032958E+003	2.1720726E+000	-4.869123642630181E-004	1.000000000000000E+000
6.380163268871547E+003	2.1710651E+000	-4.885234378587400E-004	1.000000000000000E+000
6.393494868710142E+003	2.1700516E+000	-4.904135134006170E-004	1.000000000000000E+000
6.406826668548703E+003	2.1690574E+000	-4.922748815012713E-004	1.000000000000000E+000
6.420159068387286E+003	2.1681008E+000	-4.936361823220459E-004	1.000000000000000E+000
6.433491468225882E+003	2.1670768E+000	-4.956894415358215E-004	1.000000000000000E+000
6.446823868064472E+003	2.1660731E+000	-4.972793493952079E-004	1.000000000000000E+000
6.460156267903032E+003	2.1650975E+000	-4.987673620900398E-004	1.000000000000000E+000
6.473488467741641E+003	2.1641154E+000	-5.007033662795639E-004	1.000000000000000E+000
6.486820867580216E+003	2.1631200E+000	-5.026109912709071E-004	1.000000000000000E+000
6.500153267418784E+003	2.1620927E+000	-5.043647978037417E-004	1.000000000000000E+000
6.513485667257381E+003	2.1610880E+000	-5.059473379698688E-004	1.000000000000000E+000
6.526818067095941E+003	2.1601000E+000	-5.074753611740996E-004	1.000000000000000E+000
6.540150466934545E+003	2.1591191E+000	-5.090792118852810E-004	1.000000000000000E+000
6.553482666773125E+003	2.1581519E+000	-5.106967453248033E-004	1.000000000000000E+000
6.566815066611714E+003	2.1571114E+000	-5.125939919598428E-004	1.000000000000000E+000
6.580147466450275E+003	2.1561046E+000	-5.144961607956664E-004	1.000000000000000E+000
6.593479266288865E+003	2.1550939E+000	-5.164627300351578E-004	1.000000000000000E+000
6.606811066127455E+003	2.1540971E+000	-5.180420895474682E-004	1.000000000000000E+000
6.620143465966037E+003	2.1531057E+000	-5.199103424553039E-004	1.000000000000000E+000
6.633475665804639E+003	2.1520998E+000	-5.215481348309053E-004	1.000000000000000E+000
6.646808065643199E+003	2.1511064E+000	-5.234086991524597E-004	1.000000000000000E+000
6.660140465481803E+003	2.1501122E+000	-5.253500484763279E-004	1.000000000000000E+000
6.673472865320393E+003	2.1491284E+000	-5.270642734158826E-004	1.000000000000000E+000
6.686805265158968E+003	2.1481223E+000	-5.288478464858075E-004	1.000000000000000E+000
6.700137664997528E+003	2.1471055E+000	-5.183764760595731E-004	1.000000000000000E+000
6.713469864836137E+003	2.1461248E+000	-5.324062590882439E-004	1.000000000000000E+000
6.726802264674698E+003	2.1451256E+000	-5.340516114786462E-004	1.000000000000000E+000
6.740134664513280E+003	2.1441391E+000	-5.363087220687877E-004	1.000000000000000E+000
6.753467064351877E+003	2.1431274E+000	-5.387489615716109E-004	1.000000000000000E+000
6.766799464190466E+003	2.1421285E+000	-5.411437736880442E-004	1.000000000000000E+000
6.780131864029026E+003	2.1411333E+000	-5.432567623028174E-004	1.000000000000000E+000
6.793463463867614E+003	2.1401243E+000	-5.455440263773749E-004	1.000000000000000E+000
6.806795263706226E+003	2.1391289E+000	-5.479002661317079E-004	1.000000000000000E+000
6.820127663544816E+003	2.1381361E+000	-5.502180510482289E-004	1.000000000000000E+000
6.833460063383391E+003	2.1371260E+000	-5.523600969348083E-004	1.000000000000000E+000
6.846792463221951E+003	2.1361337E+000	-5.543161616177036E-004	1.000000000000000E+000
6.860124863060555E+003	2.1351268E+000	-5.568055831661530E-004	1.000000000000000E+000
6.873457062899121E+003	2.1341383E+000	-5.590225386309555E-004	1.000000000000000E+000
6.886789462737703E+003	2.1331420E+000	-5.610514762316608E-004	1.000000000000000E+000
6.900121862576299E+003	2.1321285E+000	-5.629751756707543E-004	1.000000000000000E+000
6.913454262414889E+003	2.1311300E+000	-5.654874865872554E-004	1.000000000000000E+000
6.926786662253449E+003	2.1301265E+000	-5.676008959403624E-004	1.000000000000000E+000
6.940119062092032E+003	2.1291344E+000	-5.699865275538812E-004	1.000000000000000E+000
6.953451361930609E+003	2.1281152E+000	-5.722573707842979E-004	1.000000000000000E+000
6.966783661769194E+003	2.1271384E+000	-5.747077911506214E-004	1.000000000000000E+000
6.980116061607798E+003	2.1261406E+000	-5.766155644643084E-004	1.000000000000000E+000
6.993447861446366E+003	2.1251154E+000	-5.793019097391272E-004	1.000000000000000E+000
7.006779661284963E+003	2.1241276E+000	-5.815759001296227E-004	1.000000000000000E+000
7.020112061123553E+003	2.1231234E+000	-5.838382662224212E-004	1.000000000000000E+000
7.033444260962126E+003	2.1221070E+000	-5.861576539587391E-004	1.000000000000000E+000
7.046776660800722E+003	2.1210799E+000	-5.886665272978185E-004	1.000000000000000E+000
